ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,ProtoForm,ProtoSet,APBM,BasicVocabulary,Morphemes
Muinane-130_annatto-1,,Muinane,130_annatto,nóoba-ba,nóoba-ba,n !ó/o o b a + b a,,Seifart2015,132,,^ n ó o b a - b a $,Muinane,*nooba-ba,170,,,[]
PBoM-131_chilipepper-1,,PBoM,131_chilipepper,dee-ʔuɨ,dee-ʔuɨ,d e e + ʔ u ɨ,,Seifart2015,133,,^ d e e - ʔ u ɨ $,PBoM,*dee-ʔuɨ,171,*dɨ́ɨ́-ʔoɯ {fruit},,[]
Bora-131_chilipepper-1,,Bora,131_chilipepper,tɨ́ɨ́-ʔoɯ,tɨ́ɨ́-ʔoɯ,t !ɨ́/ɨ !ɨ́/ɨ + ʔ o ɯ,,Seifart2015,133,,^ t ɨ́ ɨ́ - ʔ o ɯ $,Bora,*dee-ʔuɨ,171,,,['chili-cl']
Muinane-131_chilipepper-1,,Muinane,131_chilipepper,déé-ʔuɨ,déé-ʔuɨ,d !é/e !é/e + ʔ u ɨ,,Seifart2015,133,,^ d é é - ʔ u ɨ $,Muinane,*dee-ʔuɨ,171,,,[]
PBoM-132_coca-1,,PBoM,132_coca,hiibii-,hiibii-,h i i b i i +,,Seifart2015,134,,^ h i i b i i - $,PBoM,*hiibii-,172,*xííbií-(ʔe),,[]
Bora-132_coca-1,,Bora,132_coca,íípií,íípií,!í/i !í/i p i !í/i,,Seifart2015,134,,^ í í p i í $,Bora,*hiibii-,172,,,[]
Muinane-132_coca-1,,Muinane,132_coca,hííbi-ʔo,hííbi-ʔo,h !í/i !í/i b i + ʔ o,,Seifart2015,134,,^ h í í b i - ʔ o $,Muinane,*hiibii-,172,,,['coca-cl:tree']
PBoM-133_banisterium-1,,PBoM,133_banisterium,bakko,bakko,b a k k o,,Seifart2015,135,,^ b a k k o $,PBoM,*bakko,173,"*bá(k)ke(tamɯ), *(né)ba(k)ke",,[]
Bora-133_banisterium-1,,Bora,133_banisterium,népahkʰe,népahkʰe,n !é/e p a h kʰ e,,Seifart2015,135,,^ n é p a h kʰ e $,Bora,*bakko,173,,,[]
Muinane-133_banisterium-1,,Muinane,133_banisterium,bákotamɨ,bákotamɨ,b !á/a k o t a m ɨ,,Seifart2015,135,,^ b á k o t a m ɨ $,Muinane,*bakko,173,,,[]
PBoM-134_plantain-1,,PBoM,134_plantain,ɨhe-,ɨhe-,ɨ h e +,,Seifart2015,136,,^ ɨ h e - $,PBoM,*ɨhe-,174,*ɯ́xɨ-(),,[]
Bora-134_plantain-1,,Bora,134_plantain,ɯhɨ,ɯhɨ,ɯ h ɨ,,Seifart2015,136,,^ ɯ h ɨ $,Bora,*ɨhe-,174,,,[]
Muinane-134_plantain-1,,Muinane,134_plantain,ɨ́heba,ɨ́heba,!ɨ́/ɨ h e b a,,Seifart2015,136,,^ ɨ́ h e b a $,Muinane,*ɨhe-,174,,,[]
PBoM-135_chontapalm-1,,PBoM,135_chontapalm,moomo,moomo,m o o m o,,Seifart2015,137,,^ m o o m o $,PBoM,*moomo,175,"*meéme, *meéme-(ʔegííʔo), *meéme-(ʔeǰííʔyo)",,[]
Bora-135_chontapalm-1,,Bora,135_chontapalm,meéme,meéme,m e !é/e m e,,Seifart2015,137,,^ m e é m e $,Bora,*moomo,175,,,[]
Muinane-135_chontapalm-1,,Muinane,135_chontapalm,móomo,móomo,m !ó/o o m o,,Seifart2015,137,,^ m ó o m o $,Muinane,*moomo,175,,,[]
PBoM-136_salt-1,,PBoM,136_salt,ɨmo,ɨmo,ɨ m o,,Seifart2015,138,,^ ɨ m o $,PBoM,*ɨmo,179,"(ɯ́moʔo), (áit(t)ega), (kánáámaá), (kánaáma)",Leipzig-Jakarta,[]
Bora-136_salt-1,,Bora,136_salt,ɯ́me,ɯ́me,!ɯ́/ɯ m e,,Seifart2015,138,,^ ɯ́ m e $,Bora,*ɨmo,179,,Leipzig-Jakarta,"['vegetable', 'salt']"
Muinane-136_salt-1,,Muinane,136_salt,ɨ́muʔu,ɨ́muʔu,!ɨ́/ɨ m u ʔ u,,Seifart2015,138,,^ ɨ́ m u ʔ u $,Muinane,*ɨmo,179,,Leipzig-Jakarta,"['vegetable', 'salt']"
PBoM-137_chichaofpeachpalmfruits-1,,PBoM,137_chichaofpeachpalmfruits,moomo-ba,moomo-ba,m o o m o + b a,,Seifart2015,139,,^ m o o m o - b a $,PBoM,*moomo-ba,180,"*méemeba, (báaxɯ́ribá)",,[]
Bora-137_chichaofpeachpalmfruits-1,,Bora,137_chichaofpeachpalmfruits,mééme-pa,mééme-pa,m !é/e !é/e m e + p a,,Seifart2015,139,,^ m é é m e - p a $,Bora,*moomo-ba,180,,,['peach_palm-cl:liquid']
Muinane-137_chichaofpeachpalmfruits-1,,Muinane,137_chichaofpeachpalmfruits,móomo-ba,móomo-ba,m !ó/o o m o + b a,,Seifart2015,139,,^ m ó o m o - b a $,Muinane,*moomo-ba,180,,,[]
PBoM-138_one-1,,PBoM,138_one,ʦaa-no,ʦaa-no,ts a a + n o,,Seifart2015,140,,^ ʦ a a - n o $,PBoM,*ʦaa-no,181,*ʦaane,"Leipzig-Jakarta, Swadesh",[]
Bora-138_one-1,,Bora,138_one,ʦʰa-ne,ʦʰa-ne,tsʰ a + n e,,Seifart2015,140,,^ ʦʰ a - n e $,Bora,*ʦaa-no,181,,"Leipzig-Jakarta, Swadesh",['one-inan']
Muinane-138_one-1,,Muinane,138_one,sáá-no,sáá-no,s !á/a !á/a + n o,,Seifart2015,140,,^ s á á - n o $,Muinane,*ʦaa-no,181,,"Leipzig-Jakarta, Swadesh",[]
PBoM-139_two-1,,PBoM,139_two,mi-no-kɨ,mi-no-kɨ,m i + n o + k ɨ,,Seifart2015,141,,^ m i - n o - k ɨ $,PBoM,*mi-no-kɨ,182,*míínéékkɯɯ́,Swadesh,[]
Bora-139_two-1,,Bora,139_two,mí-ɲéé-kʰɯɯ́,mí-ɲéé-kʰɯɯ́,m !í/i + ɲ !é/e !é/e + kʰ ɯ !ɯ́/ɯ,,Seifart2015,141,,^ m í - ɲ é é - kʰ ɯ ɯ́ $,Bora,*mi-no-kɨ,182,,Swadesh,['two-inan-dual']
Muinane-139_two-1,,Muinane,139_two,míí-no-kkɨ,míí-no-kkɨ,m !í/i !í/i + n o + k k ɨ,,Seifart2015,141,,^ m í í - n o - k k ɨ $,Muinane,*mi-no-kɨ,182,,Swadesh,[]
PBoM-140_five-1,,PBoM,140_five,sa-ʔuʦʦe,sa-ʔuʦʦe,s a + ʔ u ts ts e,,Seifart2015,142,,^ s a - ʔ u ʦ ʦ e $,PBoM,*sa-ʔuʦʦe,185,*ʦá-ʔotʦɨ́ {one-hand},,[]
Bora-140_five-1,,Bora,140_five,ʦʰá-ʔohʦʰɨ́,ʦʰá-ʔohʦʰɨ́,tsʰ !á/a + ʔ o h tsʰ !ɨ́/ɨ,,Seifart2015,142,,^ ʦʰ á - ʔ o h ʦʰ ɨ́ $,Bora,*sa-ʔuʦʦe,185,,,['one-hand']
Muinane-140_five-1,,Muinane,140_five,sa-ʔúse,sa-ʔúse,s a + ʔ !ú/u s e,,Seifart2015,142,,^ s a - ʔ ú s e $,Muinane,*sa-ʔuʦʦe,185,,,[]
PBoM-141_first-1,,PBoM,141_first,ttɨkkonɨ,ttɨkkonɨ,t t ɨ k k o n ɨ,,Seifart2015,143,,^ t t ɨ k k o n ɨ $,PBoM,*ttɨkkonɨ,191,"*(it)tɯ(k)kénɯ, (ɯ́mɨ́gare), (ʦáʔííxɯ́ttɯre)",,[]
Bora-141_first-1,,Bora,141_first,tʰɯhkʰénɯ,tʰɯhkʰénɯ,tʰ ɯ h kʰ !é/e n ɯ,,Seifart2015,143,,^ tʰ ɯ h kʰ é n ɯ $,Bora,*ttɨkkonɨ,191,,,[]
Muinane-141_first-1,,Muinane,141_first,íttɨkonɨ,íttɨkonɨ,!í/i t t ɨ k o n ɨ,,Seifart2015,143,,^ í t t ɨ k o n ɨ $,Muinane,*ttɨkkonɨ,191,,,[]
PBoM-142_last-1,,PBoM,142_last,niiʔnoo-,niiʔnoo-,n i i ʔ n o o +,,Seifart2015,144,,^ n i i ʔ n o o - $,PBoM,*niiʔnoo-,192,"*niiʔnée-né(-re), (áǰɯba-)",,[]
Bora-142_last-1,,Bora,142_last,niʔɲé-re,niʔɲé-re,n i ʔ ɲ !é/e + r e,,Seifart2015,144,,^ n i ʔ ɲ é - r e $,Bora,*niiʔnoo-,192,,,['last-?']
Muinane-142_last-1,,Muinane,142_last,níínoo-no,níínoo-no,n !í/i !í/i n o o + n o,,Seifart2015,144,,^ n í í n o o - n o $,Muinane,*niiʔnoo-,192,,,[]
PBoM-143_drum-1,,PBoM,143_drum,kɨɨmɨ-ba,kɨɨmɨ-ba,k ɨ ɨ m ɨ + b a,,Seifart2015,145,,^ k ɨ ɨ m ɨ - b a $,PBoM,*kɨɨmɨ-ba,194,*kɯ́ɯ́mɯ-ba,,[]
Bora-143_drum-1,,Bora,143_drum,kʰɯ́ɯ́mɯ-pa,kʰɯ́ɯ́mɯ-pa,kʰ !ɯ́/ɯ !ɯ́/ɯ m ɯ + p a,,Seifart2015,145,,^ kʰ ɯ́ ɯ́ m ɯ - p a $,Bora,*kɨɨmɨ-ba,194,,,['signal_drum-cl']
Muinane-143_drum-1,,Muinane,143_drum,kɨ́ɨ́mɨba,kɨ́ɨ́mɨba,k !ɨ́/ɨ !ɨ́/ɨ m ɨ b a,,Seifart2015,145,,^ k ɨ́ ɨ́ m ɨ b a $,Muinane,*kɨɨmɨ-ba,194,,,[]
PBoM-144_earornament-1,,PBoM,144_earornament,nɨhɨ-ga,nɨhɨ-ga,n ɨ h ɨ + g a,,Seifart2015,146,,^ n ɨ h ɨ - g a $,PBoM,*nɨhɨ-ga,196,*nɯ́xɯ́i-ga(ko),,[]
Bora-144_earornament-1,,Bora,144_earornament,nɯ́hɯ́-i-kʷa,nɯ́hɯ́-i-kʷa,n !ɯ́/ɯ h !ɯ́/ɯ + i + kʷ a,,Seifart2015,146,,^ n ɯ́ h ɯ́ - i - kʷ a $,Bora,*nɨhɨ-ga,196,,,['ear-cl-cl']
Muinane-144_earornament-1,,Muinane,144_earornament,nɨ́hɨ-ga-ku,nɨ́hɨ-ga-ku,n !ɨ́/ɨ h ɨ + g a + k u,,Seifart2015,146,,^ n ɨ́ h ɨ - g a - k u $,Muinane,*nɨhɨ-ga,196,,,['ear-cl-cl']
PBoM-145_mask-1,,PBoM,145_mask,maaʔnii,maaʔnii,m a a ʔ n i i,,Seifart2015,147,,^ m a a ʔ n i i $,PBoM,*maaʔnii,197,*mááʔnií(ʔɯmo),Leipzig-Jakarta,[]
Bora-145_mask-1,,Bora,145_mask,máʔnií,máʔnií,m !á/a ʔ n i !í/i,,Seifart2015,147,,^ m á ʔ n i í $,Bora,*maaʔnii,197,,Leipzig-Jakarta,[]
Muinane-145_mask-1,,Muinane,145_mask,maaní-ʔɨme,maaní-ʔɨme,m a a n !í/i + ʔ ɨ m e,,Seifart2015,147,,^ m a a n í - ʔ ɨ m e $,Muinane,*maaʔnii,197,,Leipzig-Jakarta,['mask-face']
PBoM-146_medicineman-1,,PBoM,146_medicineman,taabu-mɨnaa-ppi,taabu-mɨnaa-ppi,t a a b u + m ɨ n a a + p p i,,Seifart2015,148,,^ t a a b u - m ɨ n a a - p p i $,PBoM,*taabu-mɨnaa-ppi,198,"(ǰɯ́ɯ́βáábeé), (táábómɯnaaɸi)",,[]
Bora-146_medicineman-1,,Bora,146_medicineman,tʰáápo-mɯ́ná-a-hpʰi,tʰáápo-mɯ́ná-a-hpʰi,tʰ !á/a !á/a p o + m !ɯ́/ɯ n !á/a + a + h pʰ i,,Seifart2015,148,,^ tʰ á á p o - m ɯ́ n á - a - h pʰ i $,Bora,*taabu-mɨnaa-ppi,198,,,['heal-people-belong-masc.sg']
Muinane-146_medicineman-1,,Muinane,146_medicineman,táábú-mɨnaa-ɸi,táábú-mɨnaa-ɸi,t !á/a !á/a b !ú/u + m ɨ n a a + ɸ i,,Seifart2015,148,,^ t á á b ú - m ɨ n a a - ɸ i $,Muinane,*taabu-mɨnaa-ppi,198,,,[]
PBoM-147_chief-1,,PBoM,147_chief,aiβohɨɨ-bo,aiβohɨɨ-bo,a i β o h ɨ ɨ + b o,,Seifart2015,149,,^ a i β o h ɨ ɨ - b o $,PBoM,*aiβohɨɨ-bo,199,*aiβéxɯɯ́-be,,[]
Bora-147_chief-1,,Bora,147_chief,aβʲéhɯɯ́-pe,aβʲéhɯɯ́-pe,a βʲ !é/e h ɯ !ɯ́/ɯ + p e,,Seifart2015,149,,^ a βʲ é h ɯ ɯ́ - p e $,Bora,*aiβohɨɨ-bo,199,,,['command-masc.sg']
Muinane-147_chief-1,,Muinane,147_chief,aíβohɨ́ɨ́-bo,aíβohɨ́ɨ́-bo,a !í/i β o h !ɨ́/ɨ !ɨ́/ɨ + b o,,Seifart2015,149,,^ a í β o h ɨ́ ɨ́ - b o $,Muinane,*aiβohɨɨ-bo,199,,,[]
PBoM-148_i-1,,PBoM,148_i,uu,uu,u u,,Seifart2015,150,,^ u u $,PBoM,*uu,200,*oó(-xéʔe),"Leipzig-Jakarta, Swadesh",[]
Bora-148_i-1,,Bora,148_i,oó,oó,o !ó/o,,Seifart2015,150,,^ o ó $,Bora,*uu,200,,"Leipzig-Jakarta, Swadesh",[]
Muinane-148_i-1,,Muinane,148_i,úú-hóʔo,úú-hóʔo,!ú/u !ú/u + h !ó/o ʔ o,"Note:-hoʔo is dropped in non-nominative, e.g. u-ko ‘to me’",Seifart2015,150,,^ ú ú - h ó ʔ o $,Muinane,*uu,200,,"Leipzig-Jakarta, Swadesh",[]
PBoM-149_thou-1,,PBoM,149_thou,ɨɨ,ɨɨ,ɨ ɨ,,Seifart2015,151,,^ ɨ ɨ $,PBoM,*ɨɨ,201,*ɯɯ́(-xéʔe),"Leipzig-Jakarta, Swadesh",[]
Bora-149_thou-1,,Bora,149_thou,ɯɯ́,ɯɯ́,ɯ !ɯ́/ɯ,,Seifart2015,151,,^ ɯ ɯ́ $,Bora,*ɨɨ,201,,"Leipzig-Jakarta, Swadesh",[]
Muinane-149_thou-1,,Muinane,149_thou,ɨ́ɨ́-hóʔo,ɨ́ɨ́-hóʔo,!ɨ́/ɨ !ɨ́/ɨ + h !ó/o ʔ o,"Note:-hoʔo is dropped in non-nominative, e.g. u-ko ‘to you’",Seifart2015,151,,^ ɨ́ ɨ́ - h ó ʔ o $,Muinane,*ɨɨ,201,,"Leipzig-Jakarta, Swadesh",[]
PBoM-150_he-1,,PBoM,150_he,"aa-nɨɨ,dii-bo",aa-nɨɨ,a a + n ɨ ɨ,,Seifart2015,152,,^ a a - n ɨ ɨ $,PBoM,"*aa-nɨɨ,*dii-bo",202,"*dií-be, (aáí-be), (aá-be), (áá-nɯɯ́), (aá-di) {204}, *á(x)áa-nɯ",Leipzig-Jakarta,[]
PBoM-150_he-2,,PBoM,150_he,"aa-nɨɨ,dii-bo",dii-bo,d i i + b o,,Seifart2015,152,,^ d i i - b o $,PBoM,"*aa-nɨɨ,*dii-bo",202,"*dií-be, (aáí-be), (aá-be), (áá-nɯɯ́), (aá-di) {204}, *á(x)áa-nɯ",Leipzig-Jakarta,[]
Bora-150_he-1,,Bora,150_he,"áánɯɯ́, tií-pʲe",áánɯɯ́,!á/a !á/a n ɯ !ɯ́/ɯ,,Seifart2015,152,,^ á á n ɯ ɯ́ $,Bora,"*aa-nɨɨ,*dii-bo",202,,Leipzig-Jakarta,['3-masc.sg']
Bora-150_he-2,,Bora,150_he,"áánɯɯ́, tií-pʲe",tií-pʲe,t i !í/i + pʲ e,,Seifart2015,152,,^ t i í - pʲ e $,Bora,"*aa-nɨɨ,*dii-bo",202,,Leipzig-Jakarta,['3-masc.sg']
Muinane-150_he-1,,Muinane,150_he,"áháanɨ, díi-bo",áháanɨ,!á/a h !á/a a n ɨ,,Seifart2015,152,,^ á h á a n ɨ $,Muinane,"*aa-nɨɨ,*dii-bo",202,,Leipzig-Jakarta,[]
Muinane-150_he-2,,Muinane,150_he,"áháanɨ, díi-bo",díi-bo,d !í/i i + b o,,Seifart2015,152,,^ d í i - b o $,Muinane,"*aa-nɨɨ,*dii-bo",202,,Leipzig-Jakarta,[]
PBoM-151_she-1,,PBoM,151_she,"aaimoo,dii-go",aaimoo,a a i m o o,,Seifart2015,153,,^ a a i m o o $,PBoM,"*aaimoo,*dii-go",203,"*dií-ge, *(aáí-)ge, *(ááí)-meé, *(áxáa)-me",Leipzig-Jakarta,[]
PBoM-151_she-2,,PBoM,151_she,"aaimoo,dii-go",dii-go,d i i + g o,,Seifart2015,153,,^ d i i - g o $,PBoM,"*aaimoo,*dii-go",203,"*dií-ge, *(aáí-)ge, *(ááí)-meé, *(áxáa)-me",Leipzig-Jakarta,[]
Bora-151_she-1,,Bora,151_she,áámʲeé tií-ʧe,áámʲeé tií-ʧe,!á/a !á/a mʲ e !é/e + t i !í/i + tʃ e,,Seifart2015,153,,^ á á mʲ e é + t i í - ʧ e $,Bora,"*aaimoo,*dii-go",203,,Leipzig-Jakarta,['3-fem.sg']
Muinane-151_she-1,,Muinane,151_she,"áháamo, díi-go",áháamo,!á/a h !á/a a m o,,Seifart2015,153,,^ á h á a m o $,Muinane,"*aaimoo,*dii-go",203,,Leipzig-Jakarta,[]
Muinane-151_she-2,,Muinane,151_she,"áháamo, díi-go",díi-go,d !í/i i + g o,,Seifart2015,153,,^ d í i - g o $,Muinane,"*aaimoo,*dii-go",203,,Leipzig-Jakarta,[]
PBoM-152_it-1,,PBoM,152_it,haa-no,haa-no,h a a + n o,,Seifart2015,154,,^ h a a - n o $,PBoM,*haa-no,204,"(aáí-be) {202,203,257}, (xáá-ne)",,[]
Bora-152_it-1,,Bora,152_it,aá-ne,aá-ne,a !á/a + n e,,Seifart2015,154,,^ a á - n e $,Bora,*haa-no,204,,,['3-inan']
Muinane-152_it-1,,Muinane,152_it,háá-no,háá-no,h !á/a !á/a + n o,,Seifart2015,154,,^ h á á - n o $,Muinane,*haa-no,204,,,[]
PBoM-153_we-1,,PBoM,153_we,mɨɨʔai,mɨɨʔai,m ɨ ɨ ʔ a i,,Seifart2015,155,,^ m ɨ ɨ ʔ a i $,PBoM,*mɨɨʔai,205,"*mɯɯ́ʔ-ai {pl}, *mɯʔ-ʦi {m.d.}, *mɯʔ-pɨ {f.d.}",Swadesh,[]
Bora-153_we-1,,Bora,153_we,mɯɯ́ʔa,mɯɯ́ʔa,m ɯ !ɯ́/ɯ ʔ a,,Seifart2015,155,,^ m ɯ ɯ́ ʔ a $,Bora,*mɨɨʔai,205,,Swadesh,[]
Muinane-153_we-1,,Muinane,153_we,mɨ́ɨ́ʔai,mɨ́ɨ́ʔai,m !ɨ́/ɨ !ɨ́/ɨ ʔ a i,,Seifart2015,155,,^ m ɨ́ ɨ́ ʔ a i $,Muinane,*mɨɨʔai,205,,Swadesh,[]
PBoM-154_ye-1,,PBoM,154_ye,amɨɨai,amɨɨai,a m ɨ ɨ a i,,Seifart2015,156,,^ a m ɨ ɨ a i $,PBoM,*amɨɨai,206,"*ámɯɯ́ʔ-ai, *ámɯɯʔ-ʦi {m.d.}, *ámɯɯʔ-pɨ {f.d.}",,[]
Bora-154_ye-1,,Bora,154_ye,ámɯɯ́ʔa,ámɯɯ́ʔa,!á/a m ɯ !ɯ́/ɯ ʔ a,,Seifart2015,156,,^ á m ɯ ɯ́ ʔ a $,Bora,*amɨɨai,206,,,[]
Muinane-154_ye-1,,Muinane,154_ye,amɨ́ɨ́ʔai,amɨ́ɨ́ʔai,a m !ɨ́/ɨ !ɨ́/ɨ ʔ a i,,Seifart2015,156,,^ a m ɨ́ ɨ́ ʔ a i $,Muinane,*amɨɨai,206,,,[]
PBoM-155_they-1,,PBoM,155_they,dii-to,dii-to,d i i + t o,,Seifart2015,157,,^ d i i - t o $,PBoM,*dii-to,207,"*dií-te, *(aáí)-te {pl}, *dii-t(é)-ʦi {m.d.}, *dii-t(é)-pɨ {f.d.}",,[]
Bora-155_they-1,,Bora,155_they,tií-tʰʲe,tií-tʰʲe,t i !í/i + tʰʲ e,,Seifart2015,157,,^ t i í - tʰʲ e $,Bora,*dii-to,207,,,['3-pl']
Muinane-155_they-1,,Muinane,155_they,díí-to,díí-to,d !í/i !í/i + t o,,Seifart2015,157,,^ d í í - t o $,Muinane,*dii-to,207,,,[]
PBoM-156_myhand-1,,PBoM,156_myhand,tai-ʔutʦe,tai-ʔutʦe,t a i + ʔ u t ts e,,Seifart2015,158,,^ t a i - ʔ u t ʦ e $,PBoM,*tai-ʔutʦe,208,*táí-ʔótʦɨ {214},,[]
Bora-156_myhand-1,,Bora,156_myhand,tʰá-ʔóhʦʰɨ,tʰá-ʔóhʦʰɨ,tʰ !á/a + ʔ !ó/o h tsʰ ɨ,,Seifart2015,158,,^ tʰ á - ʔ ó h ʦʰ ɨ $,Bora,*tai-ʔutʦe,208,,,['my-hand']
Muinane-156_myhand-1,,Muinane,156_myhand,tá-ʔuse,tá-ʔuse,t !á/a + ʔ u s e,,Seifart2015,158,,^ t á - ʔ u s e $,Muinane,*tai-ʔutʦe,208,,,[]
PBoM-157_thyhand-1,,PBoM,157_thyhand,dii-ʔutʦe,dii-ʔutʦe,d i i + ʔ u t ts e,,Seifart2015,159,,^ d i i - ʔ u t ʦ e $,PBoM,*dii-ʔutʦe,209,*díí-ʔótʦɨ,,[]
Bora-157_thyhand-1,,Bora,157_thyhand,tí-ʔʲóhʦʰɨ,tí-ʔʲóhʦʰɨ,t !í/i + ʔʲ !ó/o h tsʰ ɨ,,Seifart2015,159,,^ t í - ʔʲ ó h ʦʰ ɨ $,Bora,*dii-ʔutʦe,209,,,['2-hand']
Muinane-157_thyhand-1,,Muinane,157_thyhand,díí-ʔuse,díí-ʔuse,d !í/i !í/i + ʔ u s e,,Seifart2015,159,,^ d í í - ʔ u s e $,Muinane,*dii-ʔutʦe,209,,,[]
PBoM-158_hishand-1,,PBoM,158_hishand,dii-bo ʔutʦe,dii-bo ʔutʦe,d i i + b o + ʔ u t ts e,,Seifart2015,160,,^ d i i - b o + ʔ u t ʦ e $,PBoM,*dii-bo ʔutʦe,210,"*(díí)-be-ʔótʦɨ, *(aáí)-be-ʔótʦɨ, *(ááí-di)-ʔotʦɨ",,[]
Bora-158_hishand-1,,Bora,158_hishand,tíípʲe ʔóhʦʰɨ,tíípʲe ʔóhʦʰɨ,t !í/i !í/i pʲ e + ʔ !ó/o h tsʰ ɨ,,Seifart2015,160,,^ t í í pʲ e + ʔ ó h ʦʰ ɨ $,Bora,*dii-bo ʔutʦe,210,,,[]
Muinane-158_hishand-1,,Muinane,158_hishand,dííbo ʔuse,dííbo ʔuse,d !í/i !í/i b o + ʔ u s e,,Seifart2015,160,,^ d í í b o + ʔ u s e $,Muinane,*dii-bo ʔutʦe,210,,,[]
PBoM-159_ourhands-1,,PBoM,159_ourhands,mo-ʔutʦe-no,mo-ʔutʦe-no,m o + ʔ u t ts e + n o,,Seifart2015,161,,^ m o - ʔ u t ʦ e - n o $,PBoM,*mo-ʔutʦe-no,211,*mé-ʔótʦɨ-ne,Leipzig-Jakarta,[]
Bora-159_ourhands-1,,Bora,159_ourhands,mé-ʔóhʦʰɨ-ne,mé-ʔóhʦʰɨ-ne,m !é/e + ʔ !ó/o h tsʰ ɨ + n e,,Seifart2015,161,,^ m é - ʔ ó h ʦʰ ɨ - n e $,Bora,*mo-ʔutʦe-no,211,,Leipzig-Jakarta,['our-hand-pl']
Muinane-159_ourhands-1,,Muinane,159_ourhands,mú-ʔuse-ne,mú-ʔuse-ne,m !ú/u + ʔ u s e + n e,,Seifart2015,161,,^ m ú - ʔ u s e - n e $,Muinane,*mo-ʔutʦe-no,211,,Leipzig-Jakarta,[]
PBoM-160_yourhands-1,,PBoM,160_yourhands,amɨɨʔai ʔutʦe-no,amɨɨʔai ʔutʦe-no,a m ɨ ɨ ʔ a i + ʔ u t ts e + n o,,Seifart2015,162,,^ a m ɨ ɨ ʔ a i + ʔ u t ʦ e - n o $,PBoM,*amɨɨʔai ʔutʦe-no,212,*amɯ́ɯ́ʔ-áí-ʔótʦɨ-ne,Leipzig-Jakarta,[]
Bora-160_yourhands-1,,Bora,160_yourhands,amɯ́ʔá ʔóhʦʰɨne,amɯ́ʔá ʔóhʦʰɨne,a m !ɯ́/ɯ ʔ !á/a + ʔ !ó/o h tsʰ ɨ n e,,Seifart2015,162,,^ a m ɯ́ ʔ á + ʔ ó h ʦʰ ɨ n e $,Bora,*amɨɨʔai ʔutʦe-no,212,,Leipzig-Jakarta,[]
Muinane-160_yourhands-1,,Muinane,160_yourhands,amɨ́ɨ́ʔai ʔuse-ne,amɨ́ɨ́ʔai ʔuse-ne,a m !ɨ́/ɨ !ɨ́/ɨ ʔ a i + ʔ u s e + n e,,Seifart2015,162,,^ a m ɨ́ ɨ́ ʔ a i + ʔ u s e - n e $,Muinane,*amɨɨʔai ʔutʦe-no,212,,Leipzig-Jakarta,[]
PBoM-161_theirhands-1,,PBoM,161_theirhands,diito ʔutʦe-no,diito ʔutʦe-no,d i i t o + ʔ u t ts e + n o,,Seifart2015,163,,^ d i i t o + ʔ u t ʦ e - n o $,PBoM,*diito ʔutʦe-no,213,"*díí-te-ʔótʦɨ-ne, *(aáí)-te-ʔótʦɨ-ne",,[]
Bora-161_theirhands-1,,Bora,161_theirhands,tíítʰʲe ʔóhʦʰɨne,tíítʰʲe ʔóhʦʰɨne,t !í/i !í/i tʰʲ e + ʔ !ó/o h tsʰ ɨ n e,,Seifart2015,163,,^ t í í tʰʲ e + ʔ ó h ʦʰ ɨ n e $,Bora,*diito ʔutʦe-no,213,,,[]
Muinane-161_theirhands-1,,Muinane,161_theirhands,díítoʔusene,díítoʔusene,d !í/i !í/i t o ʔ u s e n e,,Seifart2015,163,,^ d í í t o ʔ u s e n e $,Muinane,*diito ʔutʦe-no,213,,,[]
PBoM-162_mybow-1,,PBoM,162_mybow,tai-tɨɨbu-ga,tai-tɨɨbu-ga,t a i + t ɨ ɨ b u + g a,,Seifart2015,164,,^ t a i - t ɨ ɨ b u - g a $,PBoM,*tai-tɨɨbu-ga,214,*táí-tɯ́ɯ́bo-ga,Leipzig-Jakarta,[]
Bora-162_mybow-1,,Bora,162_mybow,tʰá-tʰʲɯ́poo-kʷa,tʰá-tʰʲɯ́poo-kʷa,tʰ !á/a + tʰʲ !ɯ́/ɯ p o o + kʷ a,,Seifart2015,164,,^ tʰ á - tʰʲ ɯ́ p o o - kʷ a $,Bora,*tai-tɨɨbu-ga,214,,Leipzig-Jakarta,['my-shoot-cl:plank']
Muinane-162_mybow-1,,Muinane,162_mybow,ta-tʲɨ́ɨ́bu-ga,ta-tʲɨ́ɨ́bu-ga,t a + tʲ !ɨ́/ɨ !ɨ́/ɨ b u + g a,,Seifart2015,164,,^ t a - tʲ ɨ́ ɨ́ b u - g a $,Muinane,*tai-tɨɨbu-ga,214,,Leipzig-Jakarta,[]
PBoM-163_thybow-1,,PBoM,163_thybow,dii-tɨɨbu-ga,dii-tɨɨbu-ga,d i i + t ɨ ɨ b u + g a,,Seifart2015,165,,^ d i i - t ɨ ɨ b u - g a $,PBoM,*dii-tɨɨbu-ga,215,,,[]
Bora-163_thybow-1,,Bora,163_thybow,tí-tʰʲɯ́poo-kʷa,tí-tʰʲɯ́poo-kʷa,t !í/i + tʰʲ !ɯ́/ɯ p o o + kʷ a,,Seifart2015,165,,^ t í - tʰʲ ɯ́ p o o - kʷ a $,Bora,*dii-tɨɨbu-ga,215,,,[]
